LIMIT_BAL,AGE,SEX,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,UTIL_RATIO,PAY_RATIO,AVG_BILL,AVG_PAY,MAX_DELAY,SCORE,DEFAULT,RISK_BAND,SECTOR,REGION,GST_COMPLIANT,GDP_GROWTH,REPO_RATE,UNEMPLOYMENT,EAD
360000,30,2,1,2,-2,-2,-2,-2,-2,-2,0.0132360743442379,0.7205203524968528,3744.0,3915.6666666666665,-2,461.0,0,Low Risk,Retail & Trade,West,0,6.5,6.5,7.8,360000
30000,23,2,2,2,0,0,0,0,0,0,0.6531115629479017,0.0686909926001531,21654.166666666668,1080.6666666666667,0,404.0,0,Medium Risk,Manufacturing,South,1,6.5,6.5,7.8,30000
140000,43,2,2,1,2,2,0,0,0,0,0.6473668045228248,0.0,76731.66666666667,2356.5,2,260.0,1,High Risk,Agri & Allied,East,0,6.5,6.5,7.8,140000
120000,27,2,1,2,-1,0,0,0,0,0,0.1835568036933025,1.5888868712547666,53777.5,22958.33333333333,0,486.0,0,Low Risk,Retail & Trade,Central,1,6.5,6.5,7.8,120000
50000,35,1,1,2,0,0,0,0,0,0,0.9652606947861044,0.0324251528022376,23422.5,1986.6666666666667,0,427.0,1,Medium Risk,Manufacturing,West,1,6.5,6.5,7.8,50000
50000,22,1,2,2,1,2,0,0,0,0,1.01559968800624,0.000807372691111,30612.666666666668,898.8333333333334,2,302.0,0,High Risk,Retail & Trade,East,0,6.5,6.5,7.8,50000
300000,48,2,1,2,2,0,0,0,0,0,1.013463288455705,0.0378238461260159,286671.6666666667,10666.666666666666,2,283.0,1,High Risk,Construction,East,1,6.5,6.5,7.8,300000
20000,22,2,1,2,0,0,0,0,-1,0,0.9276036198190092,0.0808451007868923,17251.833333333332,4127.666666666667,0,426.0,0,Medium Risk,Manufacturing,East,1,6.5,6.5,7.8,20000
320000,33,2,1,1,1,-2,-2,-1,-1,-1,0.0,0.0,454.5,454.5,1,355.0,0,High Risk,Manufacturing,North,0,6.5,6.5,7.8,320000
140000,40,2,2,1,0,0,0,0,0,0,0.9884857965300248,0.0371992195967916,75297.0,3577.333333333333,0,455.0,0,Low Risk,Retail & Trade,West,1,6.5,6.5,7.8,140000
250000,33,2,2,1,3,2,2,-2,-2,-2,0.00999996000016,0.0,833.3333333333334,0.0,3,249.0,1,High Risk,Construction,East,1,6.5,6.5,7.8,250000
470000,37,1,1,1,0,0,0,0,0,0,0.2862993908523599,1.115136516995883,146160.5,34528.333333333336,0,513.0,0,Low Risk,Manufacturing,West,1,6.5,6.5,7.8,470000
160000,34,2,2,2,-1,-1,-1,-1,-1,-1,0.1184867594577533,1.2658895511366632,12924.5,12805.333333333334,-1,498.0,0,Low Risk,Agri & Allied,East,1,6.5,6.5,7.8,160000
200000,36,2,2,1,0,0,0,0,0,0,0.923480382598087,0.0433193645843485,116531.5,10666.833333333334,0,452.0,0,Low Risk,Services,Central,1,6.5,6.5,7.8,200000
80000,39,2,2,1,0,0,0,0,0,2,0.792090098873764,0.0789029336110716,69570.33333333333,4225.0,2,389.0,0,Medium Risk,Manufacturing,Central,1,6.5,6.5,7.8,80000
270000,26,2,1,2,1,-2,-1,-1,-2,-2,0.0,0.0,1056.0,1056.0,1,362.0,0,High Risk,Services,Central,1,6.5,6.5,7.8,270000
100000,30,2,2,1,2,-1,-1,0,0,0,0.0073599264007359,1.67842605156038,25738.666666666668,8749.833333333334,2,298.0,0,High Risk,Retail & Trade,South,1,6.5,6.5,7.8,100000
360000,35,2,2,2,2,2,2,0,0,0,1.0000611109413584,0.0408111681443459,309511.0,10709.333333333334,2,275.0,1,High Risk,Agri & Allied,East,0,6.5,6.5,7.8,360000
350000,39,2,1,2,-1,-1,-1,-1,-1,-1,0.0110285399184573,0.1678321678321678,5582.0,5630.166666666667,-1,456.0,0,Low Risk,Agri & Allied,South,1,6.5,6.5,7.8,350000
30000,27,2,2,1,0,0,0,0,0,0,0.150894970167661,0.6625441696113075,9786.0,3233.833333333333,0,461.0,0,Low Risk,Retail & Trade,West,1,6.5,6.5,7.8,30000
280000,32,2,2,1,0,0,0,0,0,0,0.0412891382530776,0.1124372945857118,13913.5,950.0,0,439.0,0,Medium Risk,Manufacturing,South,0,6.5,6.5,7.8,280000
20000,36,2,1,2,-2,-2,-2,-2,-2,-2,0.0111494425278736,0.0,37.16666666666666,0.0,-2,396.0,0,Medium Risk,Services,West,1,6.5,6.5,7.8,20000
390000,31,1,1,2,0,0,0,0,0,0,0.0499203848195261,0.1143810991268618,16230.5,2200.833333333333,0,457.0,0,Low Risk,Retail & Trade,West,1,6.5,6.5,7.8,390000
230000,28,2,2,2,-1,-1,-1,-1,-1,-1,0.0327781183560071,0.8620689655172413,11419.666666666666,10322.833333333334,-1,462.0,0,Low Risk,Manufacturing,West,1,6.5,6.5,7.8,230000
200000,33,2,1,2,-1,-1,-1,-2,-2,-2,0.0042299788501057,5.872491145218418,856.3333333333334,829.0,-1,429.0,0,Medium Risk,Manufacturing,South,1,6.5,6.5,7.8,200000
50000,36,2,2,1,0,0,0,0,0,0,0.5255294894102118,0.0646928990029682,23268.666666666668,1283.3333333333333,0,420.0,0,Medium Risk,Agri & Allied,East,1,6.5,6.5,7.8,50000
80000,25,2,3,1,-2,-2,-1,-1,-2,-2,0.0422119723503456,0.9997039668442864,3674.3333333333335,3676.0,-1,442.0,0,Medium Risk,Agri & Allied,South,0,6.5,6.5,7.8,80000
30000,29,1,2,2,1,2,0,0,0,0,0.8059731342288591,0.0,24984.166666666668,1070.8333333333333,2,314.0,0,High Risk,Manufacturing,East,0,6.5,6.5,7.8,30000
30000,39,1,2,2,0,0,0,0,0,0,0.9569014366187794,0.0527360757950468,23374.83333333333,868.6666666666666,0,401.0,0,Medium Risk,Retail & Trade,East,0,6.5,6.5,7.8,30000
300000,30,2,1,2,0,0,0,0,0,0,0.7244275852413825,0.0368103805273087,184568.8333333333,9286.5,0,459.0,0,Low Risk,Manufacturing,West,0,6.5,6.5,7.8,300000
30000,31,2,2,2,0,0,0,0,0,0,0.9550014999500016,0.0628228395923495,27509.0,1400.0,0,415.0,0,Medium Risk,Agri & Allied,South,1,6.5,6.5,7.8,30000
200000,26,1,1,2,2,2,2,2,2,2,0.9848900755496224,0.0395979287237283,177260.66666666666,5666.666666666667,2,232.0,1,High Risk,Manufacturing,East,1,6.5,6.5,7.8,200000
20000,27,1,2,1,0,0,0,3,2,0,0.3299335033248337,0.4545454545454545,14996.166666666666,2650.0,3,392.0,0,Medium Risk,Agri & Allied,Central,0,6.5,6.5,7.8,20000
360000,40,1,1,2,-1,3,2,-1,-1,2,0.0013861072608131,0.0,4424.166666666667,5043.0,3,383.0,1,Medium Risk,Retail & Trade,East,1,6.5,6.5,7.8,360000
70000,28,1,1,2,0,0,0,0,0,0,0.1316266910472707,0.1627780792186652,12597.5,1916.6666666666667,0,444.0,0,Medium Risk,Construction,Central,1,6.5,6.5,7.8,70000
180000,53,2,1,2,-2,-2,-2,-2,-2,-2,0.0,0.0,-1580.0,0.0,-2,410.0,0,Medium Risk,Manufacturing,South,0,6.5,6.5,7.8,180000
360000,34,2,2,2,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,1,352.0,1,High Risk,Retail & Trade,South,1,6.5,6.5,7.8,360000
50000,53,1,3,1,0,0,0,0,0,0,0.1323573528529429,0.1711738933373621,8321.5,597.5,0,427.0,0,Medium Risk,Manufacturing,South,1,6.5,6.5,7.8,50000
160000,27,1,1,2,-1,-1,-2,-2,-2,-2,0.0010312435547277,0.0,27.5,0.0,-1,416.0,1,Medium Risk,Construction,East,1,6.5,6.5,7.8,160000
20000,47,2,2,1,3,2,2,2,2,2,0.8885555722213889,0.0731446576267371,18776.83333333333,808.3333333333334,3,171.0,1,High Risk,Services,North,1,6.5,6.5,7.8,20000
250000,51,1,3,1,-2,-2,-2,-2,-2,-2,0.0,132.52631578947367,398.6666666666667,419.6666666666667,-2,420.0,0,Medium Risk,Retail & Trade,East,1,6.5,6.5,7.8,250000
30000,27,1,2,2,0,0,0,0,0,0,0.6316789440351989,0.0670113972140143,16172.5,1061.6666666666667,0,413.0,0,Medium Risk,Agri & Allied,East,0,6.5,6.5,7.8,30000
180000,33,2,2,1,0,0,0,0,0,-1,0.1710046055299692,0.0649730361899811,27002.33333333333,6239.5,0,478.0,0,Low Risk,Services,West,1,6.5,6.5,7.8,180000
50000,44,2,3,1,1,2,3,2,4,3,0.2622347553048939,0.1601464195836193,15327.5,900.0,4,276.0,1,High Risk,Agri & Allied,West,0,6.5,6.5,7.8,50000
500000,54,1,1,2,-2,-2,-2,-2,-2,-2,0.005267989464021,0.4246679316888045,8727.0,12965.0,-2,487.0,0,Low Risk,Retail & Trade,East,1,6.5,6.5,7.8,500000
50000,26,2,2,1,0,0,0,0,0,0,0.8378032439351213,0.0425140838346223,31461.166666666668,1392.1666666666667,0,422.0,0,Medium Risk,Manufacturing,Central,1,6.5,6.5,7.8,50000
30000,23,2,2,2,2,-1,-1,-1,0,0,0.0242991900269991,0.6616438356164384,632.8333333333334,349.5,2,246.0,1,High Risk,Manufacturing,West,0,6.5,6.5,7.8,30000
400000,33,2,1,2,-1,-1,-1,-1,-1,-1,0.0194199514501213,4.032694040417042,20162.0,26423.33333333333,-1,499.0,0,Low Risk,Services,East,0,6.5,6.5,7.8,400000
270000,38,2,2,1,0,0,0,0,0,0,0.224643612431065,0.0494600610007419,56603.0,6003.166666666667,0,474.0,0,Low Risk,Construction,North,1,6.5,6.5,7.8,270000
20000,38,1,2,1,-1,0,0,0,0,0,0.9334033298335084,0.0710230316014997,19718.83333333333,780.3333333333334,0,390.0,0,Medium Risk,Agri & Allied,Central,1,6.5,6.5,7.8,20000
50000,25,2,1,2,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,1,331.0,1,High Risk,Retail & Trade,South,1,6.5,6.5,7.8,50000
360000,32,2,1,2,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,-2,419.0,0,Medium Risk,Retail & Trade,East,1,6.5,6.5,7.8,360000
200000,40,2,1,1,-1,-1,-1,-1,-1,-1,0.0191349043254783,2.0977011494252875,5022.5,5850.333333333333,-1,460.0,0,Low Risk,Services,East,1,6.5,6.5,7.8,200000
480000,52,2,1,1,-2,-2,-2,-2,-2,-2,0.2193453763637992,0.8279274744270423,61237.0,53192.0,-2,494.0,0,Low Risk,Services,Central,1,6.5,6.5,7.8,480000
90000,23,2,1,2,-1,-1,-2,-1,-1,-1,0.0336662925967489,0.0,1432.0,976.6666666666666,-1,400.0,0,Medium Risk,Services,West,1,6.5,6.5,7.8,90000
140000,26,2,1,2,0,0,-2,-2,-2,-2,0.1549131791915772,0.0,3614.6666666666665,0.0,0,434.0,0,Medium Risk,Services,West,0,6.5,6.5,7.8,140000
460000,43,2,1,1,-2,-2,-1,0,0,0,0.7030593411753453,0.0161683812138808,272942.0,122575.66666666669,0,471.0,0,Low Risk,Agri & Allied,West,1,6.5,6.5,7.8,460000
20000,24,1,1,2,1,2,2,2,0,0,0.3347832608369581,0.1493205913095416,11660.833333333334,2532.5,2,322.0,1,High Risk,Manufacturing,South,1,6.5,6.5,7.8,20000
240000,36,2,2,1,0,0,0,0,0,0,0.9667918050341456,0.035309784857261,218959.0,7094.833333333333,0,455.0,0,Low Risk,Manufacturing,Central,1,6.5,6.5,7.8,240000
150000,25,1,2,2,0,0,0,0,0,0,0.9416070559529603,0.0283199875392054,130449.5,17033.333333333332,0,475.0,0,Low Risk,Services,Central,1,6.5,6.5,7.8,150000
140000,29,2,1,2,2,2,2,2,2,2,0.6993164334540467,0.0480052295058525,98615.0,2816.1666666666665,2,231.0,1,High Risk,Agri & Allied,West,0,6.5,6.5,7.8,140000
50000,58,1,2,1,-1,-1,-1,-1,-1,-1,0.0391192176156476,1.0526315789473684,2492.5,2419.0,-1,423.0,0,Medium Risk,Manufacturing,West,1,6.5,6.5,7.8,50000
180000,33,2,1,1,-1,0,0,0,0,0,0.0055333025927633,1.5075225677031092,2027.0,848.0,0,432.0,1,Medium Risk,Manufacturing,North,0,6.5,6.5,7.8,180000
100000,46,2,1,1,0,0,0,2,0,0,0.3924460755392446,0.0764409111756612,45922.833333333336,2750.0,2,406.0,0,Medium Risk,Agri & Allied,North,0,6.5,6.5,7.8,100000
50000,44,2,3,1,-1,-1,-1,-1,0,0,0.0399992000159996,0.3898050974512743,5255.0,2226.0,0,428.0,0,Medium Risk,Manufacturing,East,1,6.5,6.5,7.8,50000
100000,31,1,1,2,1,2,2,0,0,2,0.2050479495205047,0.1316687798693065,23120.166666666668,1283.3333333333333,2,320.0,0,High Risk,Manufacturing,East,0,6.5,6.5,7.8,100000
180000,36,1,2,1,2,2,2,2,2,2,0.6341075882911762,0.0438054686747093,118384.83333333331,4166.666666666667,2,227.0,1,High Risk,Retail & Trade,Central,0,6.5,6.5,7.8,180000
30000,35,1,2,1,1,-1,-1,2,0,0,0.0,1133.862499999982,23561.0,5555.333333333333,2,344.0,1,High Risk,Agri & Allied,Central,0,6.5,6.5,7.8,30000
20000,40,1,3,2,1,3,2,0,0,0,0.4539773011349433,0.0,9592.333333333334,700.0,3,283.0,0,High Risk,Agri & Allied,South,0,6.5,6.5,7.8,20000
50000,23,2,1,2,0,0,0,2,2,2,0.3050338993220136,0.1442339211958303,18119.166666666668,1650.0,2,352.0,0,High Risk,Manufacturing,South,0,6.5,6.5,7.8,50000
80000,60,1,1,1,0,0,0,0,-2,-2,0.6664291696353796,0.0618951159126716,25192.5,2292.6666666666665,0,413.0,0,Medium Risk,Services,North,1,6.5,6.5,7.8,80000
140000,38,2,2,2,0,0,2,0,0,2,0.1102706409239934,0.1697001101107584,9806.166666666666,794.1666666666666,2,372.0,0,High Risk,Manufacturing,East,0,6.5,6.5,7.8,140000
20000,46,2,2,1,3,3,2,0,0,0,0.5072246387680616,0.0,14769.5,2066.6666666666665,3,219.0,1,High Risk,Retail & Trade,North,0,6.5,6.5,7.8,20000
50000,24,2,2,1,2,0,0,0,0,0,1.0141797164056718,0.0389264656583384,25754.666666666668,891.8333333333334,2,239.0,1,High Risk,Services,North,0,6.5,6.5,7.8,50000
340000,34,2,2,2,0,0,0,0,-1,-1,0.048417504654398,0.0795723744153556,8403.5,1943.1666666666667,0,449.0,0,Medium Risk,Agri & Allied,East,1,6.5,6.5,7.8,340000
30000,22,2,2,1,0,0,0,0,0,0,0.9540348655044832,0.0593927960032142,25548.166666666668,1016.6666666666666,0,404.0,0,Medium Risk,Services,South,1,6.5,6.5,7.8,30000
120000,34,2,1,2,-1,-1,-1,0,-1,-1,0.0042916309030758,1.7093023255813953,2778.5,3174.833333333333,0,454.0,0,Low Risk,Agri & Allied,East,0,6.5,6.5,7.8,120000
360000,30,2,1,2,-2,-2,-2,-2,-2,-2,0.0020833275463123,1.552596537949401,762.0,637.0,-2,429.0,0,Medium Risk,Agri & Allied,West,1,6.5,6.5,7.8,360000
280000,28,2,1,2,-1,-1,-1,-1,-1,0,0.000960710854604,15.42962962962963,3631.5,3313.5,0,462.0,0,Low Risk,Manufacturing,West,1,6.5,6.5,7.8,280000
110000,32,2,1,2,0,0,0,2,2,2,0.2804701775438405,0.0617768126276213,36224.0,3484.333333333333,2,385.0,0,Medium Risk,Retail & Trade,West,0,6.5,6.5,7.8,110000
200000,70,2,3,2,-1,-1,-1,0,0,-2,0.0355448222758886,1.409985935302391,4618.0,2554.1666666666665,0,454.0,0,Low Risk,Retail & Trade,Central,0,6.5,6.5,7.8,200000
300000,34,1,1,1,0,0,0,0,0,0,0.0041899860333798,4.451510333863275,4995.166666666667,2333.333333333333,0,453.0,0,Low Risk,Manufacturing,South,1,6.5,6.5,7.8,300000
180000,49,2,1,1,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,-2,410.0,0,Medium Risk,Construction,South,1,6.5,6.5,7.8,180000
20000,22,2,2,1,2,2,2,0,0,0,0.8362581870906455,0.179350750283972,14103.333333333334,767.8333333333334,2,213.0,1,High Risk,Retail & Trade,Central,1,6.5,6.5,7.8,20000
280000,39,1,2,2,-2,-2,-2,-2,-2,-2,0.0223249202681419,2.0116762635956493,4606.0,3608.3333333333335,-2,457.0,0,Low Risk,Services,North,1,6.5,6.5,7.8,280000
360000,32,2,2,1,1,-2,-2,-2,-2,-2,0.0,0.0,-301.0,0.0,1,352.0,1,High Risk,Agri & Allied,West,1,6.5,6.5,7.8,360000
50000,30,1,2,2,1,2,0,0,0,0,1.0483590328193435,0.0,53464.5,11311.833333333334,2,345.0,0,High Risk,Services,West,0,6.5,6.5,7.8,50000
180000,41,2,2,1,0,0,0,0,0,0,0.5551358048010845,0.0502772051317975,97545.33333333331,4079.0,0,452.0,0,Low Risk,Retail & Trade,North,1,6.5,6.5,7.8,180000
240000,50,1,1,1,-1,-1,-1,-2,-1,-1,0.1463202236657347,0.3146819294948459,39253.66666666666,44287.66666666666,-1,484.0,0,Low Risk,Agri & Allied,East,1,6.5,6.5,7.8,240000
50000,23,2,2,2,0,0,0,0,0,0,1.020019599608008,0.0388800658784777,43613.16666666666,1882.3333333333333,0,416.0,1,Medium Risk,Retail & Trade,East,1,6.5,6.5,7.8,50000
400000,30,1,1,2,0,0,0,0,0,0,0.4063489841275396,0.0615229388277419,159720.66666666666,13166.666666666666,0,491.0,0,Low Risk,Manufacturing,South,1,6.5,6.5,7.8,400000
200000,27,1,2,2,-1,-1,-1,-1,-1,-1,0.0099499502502487,1.022099447513812,1717.1666666666667,5906.166666666667,-1,462.0,1,Low Risk,Services,Central,1,6.5,6.5,7.8,200000
80000,36,1,2,1,3,2,2,4,4,3,0.0074999062511718,0.0,550.0,0.0,4,194.0,1,High Risk,Retail & Trade,South,0,6.5,6.5,7.8,80000
200000,40,2,4,3,0,0,0,0,0,-1,1.1273943630281849,0.0322111397412642,156471.33333333334,10023.166666666666,0,455.0,0,Low Risk,Manufacturing,East,1,6.5,6.5,7.8,200000
180000,39,1,2,2,-1,-1,-1,-1,-1,-1,0.0039722001544435,6.476256983240224,6871.666666666667,7744.833333333333,-1,460.0,0,Low Risk,Agri & Allied,North,1,6.5,6.5,7.8,180000
80000,37,2,2,1,0,0,0,0,0,0,0.4979812752340595,0.0426706827309237,42154.16666666666,1906.8333333333333,0,420.0,0,Medium Risk,Manufacturing,South,0,6.5,6.5,7.8,80000
250000,50,1,2,1,-2,-2,-2,-1,-1,-1,0.0015599937600249,0.9974424552429668,5138.833333333333,5138.833333333333,-1,455.0,0,Low Risk,Construction,West,1,6.5,6.5,7.8,250000
20000,46,1,3,1,0,0,0,0,0,0,0.5662216889155542,0.1341161928306551,13314.0,925.0,0,396.0,0,Medium Risk,Construction,West,0,6.5,6.5,7.8,20000
120000,52,2,2,1,1,2,0,0,0,0,1.0265247789601752,0.0,119630.83333333331,5000.0,2,336.0,1,High Risk,Construction,North,0,6.5,6.5,7.8,120000
200000,39,1,2,2,0,0,0,0,0,0,0.1561792191039044,0.0588404776386977,33253.5,1589.1666666666667,0,452.0,0,Low Risk,Retail & Trade,East,1,6.5,6.5,7.8,200000
150000,37,2,1,2,-1,-1,-1,-1,0,0,0.1348257678282144,1.2281829419035846,11090.333333333334,7848.0,0,467.0,0,Low Risk,Manufacturing,West,1,6.5,6.5,7.8,150000
50000,49,1,2,2,1,2,0,0,0,0,0.9471810563788724,0.0,36129.5,1533.3333333333333,2,314.0,0,High Risk,Construction,West,1,6.5,6.5,7.8,50000
60000,50,1,2,1,-1,-1,-1,-1,0,0,0.1314644755920734,1.7779186208644948,12779.0,8943.833333333334,0,452.0,0,Low Risk,Retail & Trade,Central,1,6.5,6.5,7.8,60000
370000,42,2,1,1,0,0,0,0,0,0,0.7336520712106184,0.0416094130475625,168521.5,53199.16666666666,0,479.0,0,Low Risk,Construction,South,1,6.5,6.5,7.8,370000
100000,41,2,3,2,-1,-1,-1,-1,0,-1,0.0743192568074319,0.2196959504910534,3963.3333333333335,2135.5,0,431.0,1,Medium Risk,Construction,East,1,6.5,6.5,7.8,100000
70000,28,2,1,2,0,0,0,0,0,0,0.2904958500592848,0.0983477576711251,24469.0,1736.8333333333333,0,444.0,0,Medium Risk,Services,South,0,6.5,6.5,7.8,70000
60000,27,2,2,2,0,-1,-1,0,0,0,0.1216813053115781,1.576554368666119,28773.666666666668,9598.166666666666,0,470.0,0,Low Risk,Retail & Trade,East,0,6.5,6.5,7.8,60000
20000,40,2,2,2,0,0,0,0,0,0,0.3344332783360832,0.1943198804185351,8386.0,707.3333333333334,0,423.0,0,Medium Risk,Retail & Trade,West,1,6.5,6.5,7.8,20000
290000,28,2,1,2,0,0,0,0,0,0,0.4333743676745942,0.0343332272437937,97949.83333333331,3802.5,0,457.0,0,Low Risk,Services,Central,1,6.5,6.5,7.8,290000
130000,33,2,1,1,0,0,0,0,0,0,0.4884962423365974,0.078732718168362,68272.66666666667,4871.333333333333,0,446.0,0,Medium Risk,Retail & Trade,South,1,6.5,6.5,7.8,130000
50000,46,1,2,3,0,0,0,0,0,0,0.9955000899982,0.041304216806959,34351.0,1063.3333333333333,0,415.0,1,Medium Risk,Manufacturing,West,1,6.5,6.5,7.8,50000
10000,33,2,1,2,2,2,2,0,0,0,0.7485251474852515,0.4006945371978095,7806.833333333333,666.6666666666666,2,228.0,0,High Risk,Agri & Allied,East,0,6.5,6.5,7.8,10000
20000,22,1,1,2,1,2,0,0,0,0,0.5295235238238089,0.0,11708.5,816.6666666666666,2,293.0,0,High Risk,Construction,South,0,6.5,6.5,7.8,20000
360000,35,1,1,1,-1,-1,-1,-1,-1,-1,0.0042777658950947,0.7151200519143414,2554.333333333333,2649.1666666666665,-1,464.0,0,Low Risk,Agri & Allied,South,1,6.5,6.5,7.8,360000
240000,27,2,1,2,0,0,-2,-2,-2,-2,0.4923937816925763,0.0,19695.83333333333,0.0,0,412.0,0,Medium Risk,Agri & Allied,West,1,6.5,6.5,7.8,240000
200000,34,1,1,2,-1,-1,-2,-2,-1,-1,0.0162649186754066,1.2307928703134603,2632.333333333333,2467.1666666666665,-1,440.0,0,Medium Risk,Manufacturing,South,1,6.5,6.5,7.8,200000
360000,48,2,2,1,-2,-2,-2,-2,-2,-2,0.0069444251543745,0.0,416.6666666666667,0.0,-2,410.0,1,Medium Risk,Agri & Allied,Central,1,6.5,6.5,7.8,360000
90000,24,2,1,2,0,0,0,-2,-2,-2,0.8651014988722348,0.0422804741783434,25707.83333333333,548.6666666666666,0,400.0,0,Medium Risk,Construction,Central,0,6.5,6.5,7.8,90000
280000,28,1,1,1,1,2,0,0,0,2,1.018742790204321,1.75284837861525e-05,250358.66666666663,33129.333333333336,2,366.0,0,High Risk,Manufacturing,West,0,6.5,6.5,7.8,280000
170000,31,1,2,2,-1,-1,-1,-1,0,-1,0.0171057817306957,1.1715366105190788,4053.8333333333335,4278.333333333333,0,464.0,0,Low Risk,Retail & Trade,East,1,6.5,6.5,7.8,170000
50000,31,2,1,2,2,2,3,2,0,0,0.9780404391912162,0.1329134631114019,49955.833333333336,2310.333333333333,3,229.0,1,High Risk,Services,West,0,6.5,6.5,7.8,50000
140000,41,1,2,2,0,0,0,0,0,2,1.3281905129249076,0.0327401599363266,151058.83333333334,5717.666666666667,2,402.0,0,Medium Risk,Services,Central,1,6.5,6.5,7.8,140000
320000,35,2,2,2,-1,-1,-1,-1,0,0,0.0040687372851959,2.740598618572525,5958.833333333333,3396.6666666666665,0,464.0,0,Low Risk,Agri & Allied,North,1,6.5,6.5,7.8,320000
230000,29,2,1,2,-1,-1,-1,-1,-1,-1,0.0387650488476137,0.0356622182348323,3333.833333333333,2672.833333333333,-1,463.0,0,Low Risk,Services,North,1,6.5,6.5,7.8,230000
40000,57,1,1,1,0,0,0,0,0,2,2.1827704307392315,0.0312550106512128,80781.0,2801.1666666666665,2,387.0,0,Medium Risk,Retail & Trade,South,0,6.5,6.5,7.8,40000
50000,24,2,2,2,0,-1,-1,0,0,-2,0.2962740745185096,0.7259534255821802,15037.666666666666,8001.5,0,460.0,0,Low Risk,Retail & Trade,South,1,6.5,6.5,7.8,50000
230000,31,2,2,1,1,-1,0,0,0,0,0.0,1133.862499999982,5032.833333333333,2286.0,1,375.0,0,High Risk,Services,North,1,6.5,6.5,7.8,230000
80000,41,1,1,1,1,2,0,0,0,0,1.2797715028562142,0.0,68257.66666666667,14156.5,2,368.0,0,High Risk,Services,Central,0,6.5,6.5,7.8,80000
10000,43,2,3,2,-1,-1,-1,0,0,-2,0.1592840715928407,1.2584692597239648,3540.1666666666665,4790.833333333333,0,447.0,0,Medium Risk,Services,South,1,6.5,6.5,7.8,10000
50000,23,2,2,1,0,0,0,0,-1,0,1.012839743205136,0.0541228970855382,24701.5,8359.166666666666,0,435.0,0,Medium Risk,Construction,West,0,6.5,6.5,7.8,50000
500000,44,2,1,2,-2,-2,-2,-2,-2,-2,0.0599918800162399,0.3542020868753542,10957.833333333334,5959.5,-2,468.0,0,Low Risk,Retail & Trade,West,1,6.5,6.5,7.8,500000
340000,33,2,2,1,-2,-1,0,-1,0,0,0.0047999858823944,1.241273729332517,19867.666666666668,18367.5,0,491.0,0,Low Risk,Retail & Trade,Central,1,6.5,6.5,7.8,340000
20000,43,2,3,3,1,2,-1,0,-1,-1,0.2046897655117244,0.0,2955.0,1748.5,2,332.0,0,High Risk,Services,South,1,6.5,6.5,7.8,20000
20000,27,1,1,2,1,2,-1,-1,0,0,0.3136843157842108,0.0,5717.5,5055.166666666667,2,356.0,0,High Risk,Agri & Allied,West,1,6.5,6.5,7.8,20000
50000,35,1,1,1,0,0,0,0,0,0,0.6995060098798024,0.0322211739142865,12843.5,1203.3333333333333,0,427.0,0,Medium Risk,Services,South,1,6.5,6.5,7.8,50000
180000,43,2,3,1,-1,-1,-1,-1,-1,-1,0.0081832878706229,15.582767978290368,14344.333333333334,15822.666666666666,-1,487.0,0,Low Risk,Services,South,1,6.5,6.5,7.8,180000
80000,23,2,1,2,2,2,2,0,0,2,0.9357383032712092,0.0917032900976476,66981.0,2373.6666666666665,2,218.0,1,High Risk,Services,West,0,6.5,6.5,7.8,80000
260000,43,1,1,1,1,-2,-2,-1,0,0,0.0,0.0,4750.833333333333,2509.1666666666665,1,383.0,1,Medium Risk,Retail & Trade,North,1,6.5,6.5,7.8,260000
20000,40,1,3,1,3,2,2,2,2,2,0.0149992500374981,0.0,300.0,0.0,3,185.0,1,High Risk,Retail & Trade,West,1,6.5,6.5,7.8,20000
60000,31,2,2,2,0,0,0,0,0,0,0.9695338411026484,0.0584453535943892,42976.333333333336,1850.0,0,424.0,0,Medium Risk,Manufacturing,Central,0,6.5,6.5,7.8,60000
20000,24,2,2,2,3,2,3,2,3,2,0.8844557772111394,0.1130518342660109,19658.666666666668,950.0,3,169.0,1,High Risk,Agri & Allied,East,1,6.5,6.5,7.8,20000
110000,56,1,2,1,0,0,0,0,0,0,0.8543831419714366,0.0358678072863466,68397.66666666667,2181.0,0,418.0,0,Medium Risk,Manufacturing,West,0,6.5,6.5,7.8,110000
240000,37,2,3,1,-2,-2,-1,-1,-2,-1,0.0,0.0,1127.5,2369.333333333333,-1,428.0,0,Medium Risk,Retail & Trade,South,1,6.5,6.5,7.8,240000
130000,27,1,3,1,-1,-1,-1,-1,-2,-1,0.0038461242605826,3.992015968063872,1092.1666666666667,1636.5,-1,429.0,1,Medium Risk,Retail & Trade,South,1,6.5,6.5,7.8,130000
80000,35,2,2,1,2,2,-1,-1,-1,-1,0.0031499606254921,0.0,1034.0,2211.833333333333,2,269.0,0,High Risk,Retail & Trade,West,1,6.5,6.5,7.8,80000
