LIMIT_BAL,AGE,SEX,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,UTIL_RATIO,PAY_RATIO,AVG_BILL,AVG_PAY,MAX_DELAY,SCORE,DEFAULT,RISK_BAND
90000,23,2,1,2,-1,-1,-2,-1,-1,-1,0.03366629259674892,0.0,1432.0,976.6666666666666,-1,400.0,0,Medium Risk
140000,26,2,1,2,0,0,-2,-2,-2,-2,0.1549131791915772,0.0,3614.6666666666665,0.0,0,434.0,0,Medium Risk
460000,43,2,1,1,-2,-2,-1,0,0,0,0.7030593411753453,0.016168381213880874,272942.0,122575.66666666667,0,471.0,0,Low Risk
20000,24,1,1,2,1,2,2,2,0,0,0.33478326083695814,0.1493205913095416,11660.833333333334,2532.5,2,322.0,1,High Risk
240000,36,2,2,1,0,0,0,0,0,0,0.9667918050341457,0.035309784857261065,218959.0,7094.833333333333,0,455.0,0,Low Risk
150000,25,1,2,2,0,0,0,0,0,0,0.9416070559529603,0.028319987539205484,130449.5,17033.333333333332,0,475.0,0,Low Risk
140000,29,2,1,2,2,2,2,2,2,2,0.6993164334540467,0.04800522950585255,98615.0,2816.1666666666665,2,231.0,1,High Risk
50000,58,1,2,1,-1,-1,-1,-1,-1,-1,0.03911921761564769,1.0526315789473684,2492.5,2419.0,-1,423.0,0,Medium Risk
180000,33,2,1,1,-1,0,0,0,0,0,0.0055333025927633735,1.5075225677031092,2027.0,848.0,0,432.0,1,Medium Risk
100000,46,2,1,1,0,0,0,2,0,0,0.3924460755392446,0.07644091117566121,45922.833333333336,2750.0,2,406.0,0,Medium Risk
50000,44,2,3,1,-1,-1,-1,-1,0,0,0.03999920001599968,0.38980509745127434,5255.0,2226.0,0,428.0,0,Medium Risk
100000,31,1,1,2,1,2,2,0,0,2,0.20504794952050479,0.13166877986930656,23120.166666666668,1283.3333333333333,2,320.0,0,High Risk
180000,36,1,2,1,2,2,2,2,2,2,0.6341075882911762,0.04380546867470935,118384.83333333333,4166.666666666667,2,227.0,1,High Risk
30000,35,1,2,1,1,-1,-1,2,0,0,0.0,1133.862499999982,23561.0,5555.333333333333,2,344.0,1,High Risk
20000,40,1,3,2,1,3,2,0,0,0,0.4539773011349433,0.0,9592.333333333334,700.0,3,283.0,0,High Risk
50000,23,2,1,2,0,0,0,2,2,2,0.3050338993220136,0.14423392119583034,18119.166666666668,1650.0,2,352.0,0,High Risk
80000,60,1,1,1,0,0,0,0,-2,-2,0.6664291696353796,0.06189511591267162,25192.5,2292.6666666666665,0,413.0,0,Medium Risk
140000,38,2,2,2,0,0,2,0,0,2,0.1102706409239934,0.16970011011075847,9806.166666666666,794.1666666666666,2,372.0,0,High Risk
20000,46,2,2,1,3,3,2,0,0,0,0.5072246387680616,0.0,14769.5,2066.6666666666665,3,219.0,1,High Risk
50000,24,2,2,1,2,0,0,0,0,0,1.0141797164056718,0.038926465658338426,25754.666666666668,891.8333333333334,2,239.0,1,High Risk
340000,34,2,2,2,0,0,0,0,-1,-1,0.04841750465439808,0.07957237441535564,8403.5,1943.1666666666667,0,449.0,0,Medium Risk
30000,22,2,2,1,0,0,0,0,0,0,0.9540348655044831,0.0593927960032142,25548.166666666668,1016.6666666666666,0,404.0,0,Medium Risk
120000,34,2,1,2,-1,-1,-1,0,-1,-1,0.004291630903075808,1.7093023255813953,2778.5,3174.8333333333335,0,454.0,0,Low Risk
360000,30,2,1,2,-2,-2,-2,-2,-2,-2,0.0020833275463123715,1.552596537949401,762.0,637.0,-2,429.0,0,Medium Risk
280000,28,2,1,2,-1,-1,-1,-1,-1,0,0.0009607108546040907,15.42962962962963,3631.5,3313.5,0,462.0,0,Low Risk
110000,32,2,1,2,0,0,0,2,2,2,0.2804701775438405,0.0617768126276213,36224.0,3484.3333333333335,2,385.0,0,Medium Risk
200000,70,2,3,2,-1,-1,-1,0,0,-2,0.03554482227588862,1.409985935302391,4618.0,2554.1666666666665,0,454.0,0,Low Risk
300000,34,1,1,1,0,0,0,0,0,0,0.004189986033379889,4.451510333863275,4995.166666666667,2333.3333333333335,0,453.0,0,Low Risk
180000,49,2,1,1,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,-2,410.0,0,Medium Risk
20000,22,2,2,1,2,2,2,0,0,0,0.8362581870906455,0.17935075028397202,14103.333333333334,767.8333333333334,2,213.0,1,High Risk
280000,39,1,2,2,-2,-2,-2,-2,-2,-2,0.0223249202681419,2.0116762635956493,4606.0,3608.3333333333335,-2,457.0,0,Low Risk
360000,32,2,2,1,1,-2,-2,-2,-2,-2,0.0,0.0,-301.0,0.0,1,352.0,1,High Risk
50000,30,1,2,2,1,2,0,0,0,0,1.0483590328193435,0.0,53464.5,11311.833333333334,2,345.0,0,High Risk
180000,41,2,2,1,0,0,0,0,0,0,0.5551358048010845,0.05027720513179753,97545.33333333333,4079.0,0,452.0,0,Low Risk
240000,50,1,1,1,-1,-1,-1,-2,-1,-1,0.14632022366573472,0.31468192949484597,39253.666666666664,44287.666666666664,-1,484.0,0,Low Risk
50000,23,2,2,2,0,0,0,0,0,0,1.020019599608008,0.03888006587847773,43613.166666666664,1882.3333333333333,0,416.0,1,Medium Risk
400000,30,1,1,2,0,0,0,0,0,0,0.40634898412753967,0.06152293882774192,159720.66666666666,13166.666666666666,0,491.0,0,Low Risk
200000,27,1,2,2,-1,-1,-1,-1,-1,-1,0.00994995025024875,1.022099447513812,1717.1666666666667,5906.166666666667,-1,462.0,1,Low Risk
80000,36,1,2,1,3,2,2,4,4,3,0.00749990625117186,0.0,550.0,0.0,4,194.0,1,High Risk
200000,40,2,4,3,0,0,0,0,0,-1,1.1273943630281849,0.03221113974126423,156471.33333333334,10023.166666666666,0,455.0,0,Low Risk
180000,39,1,2,2,-1,-1,-1,-1,-1,-1,0.003972200154443587,6.476256983240224,6871.666666666667,7744.833333333333,-1,460.0,0,Low Risk
80000,37,2,2,1,0,0,0,0,0,0,0.49798127523405955,0.0426706827309237,42154.166666666664,1906.8333333333333,0,420.0,0,Medium Risk
250000,50,1,2,1,-2,-2,-2,-1,-1,-1,0.0015599937600249598,0.9974424552429667,5138.833333333333,5138.833333333333,-1,455.0,0,Low Risk
20000,46,1,3,1,0,0,0,0,0,0,0.5662216889155542,0.13411619283065512,13314.0,925.0,0,396.0,0,Medium Risk
120000,52,2,2,1,1,2,0,0,0,0,1.0265247789601752,0.0,119630.83333333333,5000.0,2,336.0,1,High Risk
200000,39,1,2,2,0,0,0,0,0,0,0.15617921910390448,0.0588404776386977,33253.5,1589.1666666666667,0,452.0,0,Low Risk
150000,37,2,1,2,-1,-1,-1,-1,0,0,0.13482576782821448,1.2281829419035846,11090.333333333334,7848.0,0,467.0,0,Low Risk
50000,49,1,2,2,1,2,0,0,0,0,0.9471810563788724,0.0,36129.5,1533.3333333333333,2,314.0,0,High Risk
60000,50,1,2,1,-1,-1,-1,-1,0,0,0.13146447559207347,1.7779186208644948,12779.0,8943.833333333334,0,452.0,0,Low Risk
370000,42,2,1,1,0,0,0,0,0,0,0.7336520712106184,0.04160941304756256,168521.5,53199.166666666664,0,479.0,0,Low Risk
100000,41,2,3,2,-1,-1,-1,-1,0,-1,0.07431925680743193,0.21969595049105342,3963.3333333333335,2135.5,0,431.0,1,Medium Risk
70000,28,2,1,2,0,0,0,0,0,0,0.29049585005928485,0.0983477576711251,24469.0,1736.8333333333333,0,444.0,0,Medium Risk
60000,27,2,2,2,0,-1,-1,0,0,0,0.12168130531157814,1.576554368666119,28773.666666666668,9598.166666666666,0,470.0,0,Low Risk
20000,40,2,2,2,0,0,0,0,0,0,0.3344332783360832,0.19431988041853512,8386.0,707.3333333333334,0,423.0,0,Medium Risk
290000,28,2,1,2,0,0,0,0,0,0,0.43337436767459425,0.034333227243793764,97949.83333333333,3802.5,0,457.0,0,Low Risk
130000,33,2,1,1,0,0,0,0,0,0,0.4884962423365974,0.07873271816836204,68272.66666666667,4871.333333333333,0,446.0,0,Medium Risk
50000,46,1,2,3,0,0,0,0,0,0,0.9955000899982,0.04130421680695904,34351.0,1063.3333333333333,0,415.0,1,Medium Risk
10000,33,2,1,2,2,2,2,0,0,0,0.7485251474852515,0.40069453719780956,7806.833333333333,666.6666666666666,2,228.0,0,High Risk
20000,22,1,1,2,1,2,0,0,0,0,0.5295235238238089,0.0,11708.5,816.6666666666666,2,293.0,0,High Risk
360000,35,1,1,1,-1,-1,-1,-1,-1,-1,0.0042777658950947355,0.7151200519143414,2554.3333333333335,2649.1666666666665,-1,464.0,0,Low Risk
240000,27,2,1,2,0,0,-2,-2,-2,-2,0.4923937816925763,0.0,19695.833333333332,0.0,0,412.0,0,Medium Risk
200000,34,1,1,2,-1,-1,-2,-2,-1,-1,0.016264918675406623,1.2307928703134603,2632.3333333333335,2467.1666666666665,-1,440.0,0,Medium Risk
360000,48,2,2,1,-2,-2,-2,-2,-2,-2,0.006944425154374571,0.0,416.6666666666667,0.0,-2,410.0,1,Medium Risk
90000,24,2,1,2,0,0,0,-2,-2,-2,0.8651014988722348,0.042280474178343457,25707.833333333332,548.6666666666666,0,400.0,0,Medium Risk
280000,28,1,1,1,1,2,0,0,0,2,1.0187427902043207,1.75284837861525e-05,250358.66666666666,33129.333333333336,2,366.0,0,High Risk
170000,31,1,2,2,-1,-1,-1,-1,0,-1,0.017105781730695702,1.1715366105190788,4053.8333333333335,4278.333333333333,0,464.0,0,Low Risk
50000,31,2,1,2,2,2,3,2,0,0,0.9780404391912162,0.13291346311140192,49955.833333333336,2310.3333333333335,3,229.0,1,High Risk
140000,41,1,2,2,0,0,0,0,0,2,1.3281905129249076,0.032740159936326625,151058.83333333334,5717.666666666667,2,402.0,0,Medium Risk
320000,35,2,2,2,-1,-1,-1,-1,0,0,0.004068737285195983,2.740598618572525,5958.833333333333,3396.6666666666665,0,464.0,0,Low Risk
230000,29,2,1,2,-1,-1,-1,-1,-1,-1,0.038765048847613705,0.035662218234832344,3333.8333333333335,2672.8333333333335,-1,463.0,0,Low Risk
40000,57,1,1,1,0,0,0,0,0,2,2.1827704307392315,0.03125501065121286,80781.0,2801.1666666666665,2,387.0,0,Medium Risk
50000,24,2,2,2,0,-1,-1,0,0,-2,0.2962740745185096,0.7259534255821802,15037.666666666666,8001.5,0,460.0,0,Low Risk
230000,31,2,2,1,1,-1,0,0,0,0,0.0,1133.862499999982,5032.833333333333,2286.0,1,375.0,0,High Risk
80000,41,1,1,1,1,2,0,0,0,0,1.2797715028562142,0.0,68257.66666666667,14156.5,2,368.0,0,High Risk
10000,43,2,3,2,-1,-1,-1,0,0,-2,0.15928407159284072,1.2584692597239648,3540.1666666666665,4790.833333333333,0,447.0,0,Medium Risk
50000,23,2,2,1,0,0,0,0,-1,0,1.012839743205136,0.05412289708553827,24701.5,8359.166666666666,0,435.0,0,Medium Risk
500000,44,2,1,2,-2,-2,-2,-2,-2,-2,0.059991880016239965,0.3542020868753542,10957.833333333334,5959.5,-2,468.0,0,Low Risk
340000,33,2,2,1,-2,-1,0,-1,0,0,0.004799985882394464,1.241273729332517,19867.666666666668,18367.5,0,491.0,0,Low Risk
20000,43,2,3,3,1,2,-1,0,-1,-1,0.2046897655117244,0.0,2955.0,1748.5,2,332.0,0,High Risk
20000,27,1,1,2,1,2,-1,-1,0,0,0.3136843157842108,0.0,5717.5,5055.166666666667,2,356.0,0,High Risk
50000,35,1,1,1,0,0,0,0,0,0,0.6995060098798024,0.032221173914286534,12843.5,1203.3333333333333,0,427.0,0,Medium Risk
180000,43,2,3,1,-1,-1,-1,-1,-1,-1,0.008183287870622941,15.582767978290367,14344.333333333334,15822.666666666666,-1,487.0,0,Low Risk
80000,23,2,1,2,2,2,2,0,0,2,0.9357383032712091,0.09170329009764765,66981.0,2373.6666666666665,2,218.0,1,High Risk
260000,43,1,1,1,1,-2,-2,-1,0,0,0.0,0.0,4750.833333333333,2509.1666666666665,1,383.0,1,Medium Risk
20000,40,1,3,1,3,2,2,2,2,2,0.014999250037498125,0.0,300.0,0.0,3,185.0,1,High Risk
60000,31,2,2,2,0,0,0,0,0,0,0.9695338411026483,0.058445353594389245,42976.333333333336,1850.0,0,424.0,0,Medium Risk
20000,24,2,2,2,3,2,3,2,3,2,0.8844557772111394,0.11305183426601097,19658.666666666668,950.0,3,169.0,1,High Risk
110000,56,1,2,1,0,0,0,0,0,0,0.8543831419714366,0.035867807286346615,68397.66666666667,2181.0,0,418.0,0,Medium Risk
240000,37,2,3,1,-2,-2,-1,-1,-2,-1,0.0,0.0,1127.5,2369.3333333333335,-1,428.0,0,Medium Risk
130000,27,1,3,1,-1,-1,-1,-1,-2,-1,0.003846124260582611,3.992015968063872,1092.1666666666667,1636.5,-1,429.0,1,Medium Risk
80000,35,2,2,1,2,2,-1,-1,-1,-1,0.0031499606254921813,0.0,1034.0,2211.8333333333335,2,269.0,0,High Risk
140000,30,2,2,1,-2,-2,-2,-2,-2,-2,0.0,0.0,187.0,187.0,-2,419.0,0,Medium Risk
70000,34,1,2,3,-2,-2,-1,0,0,0,0.8410594134369509,0.0,41923.5,13128.666666666666,0,457.0,0,Low Risk
230000,43,2,2,1,2,2,2,0,0,0,0.9687740488084834,0.06417736289381563,213309.0,7379.666666666667,2,271.0,1,High Risk
80000,25,2,2,2,0,0,2,2,2,2,0.3356833039587005,0.08884420613643133,30420.833333333332,1517.6666666666667,2,335.0,0,High Risk
50000,58,2,2,1,1,2,2,2,2,2,0.6422471550568989,0.0,33429.5,1237.6666666666667,2,253.0,0,High Risk
150000,36,2,2,1,0,0,0,0,-1,-1,0.46667022219851867,0.035713265335276134,32381.333333333332,2175.8333333333335,0,433.0,0,Medium Risk
320000,26,2,2,2,0,0,0,0,0,0,1.0030687404101861,0.04361588116541634,274207.1666666667,10606.833333333334,0,454.0,0,Low Risk
50000,39,2,2,1,0,0,0,0,0,0,0.9481210375792484,0.04300961862976713,27507.333333333332,841.8333333333334,0,410.0,0,Medium Risk
110000,35,2,1,2,-1,2,-1,0,0,-1,0.004990863719420733,0.0,869.8333333333334,556.8333333333334,2,376.0,0,High Risk
240000,28,2,2,1,-1,-1,-1,-1,-2,-2,0.006016641597326678,1.7667820069204152,790.6666666666666,765.8333333333334,-1,428.0,0,Medium Risk
230000,26,2,1,2,-2,-1,2,-1,0,-1,0.0,192.9090909090909,1077.3333333333333,1218.8333333333333,2,384.0,0,Medium Risk
240000,35,1,2,3,0,0,0,0,0,0,0.07663301402910822,0.081824607187517,13916.166666666666,1222.0,0,456.0,0,Low Risk
490000,43,1,1,1,2,-1,-1,-2,-1,-1,0.008073452911320588,0.778620166793025,2054.1666666666665,1921.3333333333333,2,289.0,1,High Risk
140000,53,1,3,1,0,0,0,0,0,0,0.9511860629566932,0.04055028235011414,101001.16666666667,3817.3333333333335,0,447.0,0,Medium Risk
240000,38,1,2,1,2,2,-1,-1,0,0,0.029679043003987483,0.11734980348119034,3303.8333333333335,790.5,2,271.0,1,High Risk
360000,28,1,2,2,-2,-2,-2,-2,-1,0,0.0,0.0,1646.3333333333333,29837.833333333332,0,478.0,0,Low Risk
400000,44,2,2,1,-2,-2,-2,-2,-2,-2,0.0,804.0,1999.3333333333333,2007.6666666666667,-2,443.0,0,Medium Risk
460000,34,1,1,2,0,0,0,0,0,0,0.7887287201549562,0.042238924857435016,354877.6666666667,17888.166666666668,0,491.0,0,Low Risk
90000,24,2,2,2,-1,-1,-2,-2,-2,-2,0.005777713580960212,0.0,86.66666666666667,0.0,-1,397.0,0,Medium Risk
400000,28,2,1,2,-1,0,-1,0,0,0,0.003539991150022125,0.7424135497529993,13074.0,4183.333333333333,0,470.0,0,Low Risk
20000,49,2,2,2,1,2,2,2,0,0,0.9358532073396331,0.0,18537.666666666668,1500.0,2,274.0,1,High Risk
90000,32,2,1,2,-1,-1,-2,-1,-1,-1,0.084032399640004,0.0,2133.0,878.5,-1,418.0,0,Medium Risk
10000,23,2,2,2,0,0,0,0,0,2,0.5402459754024598,0.24056254626202814,7677.833333333333,859.0,2,341.0,0,High Risk
170000,57,1,2,1,-1,-1,-1,-1,0,-1,0.004658796124728678,0.0,28.0,830.0,0,413.0,1,Medium Risk
400000,29,2,1,2,-2,-2,-2,-2,-2,-2,0.019054952362619094,5.12882067427522,14646.666666666666,18050.833333333332,-2,496.0,0,Low Risk
150000,36,2,2,1,2,2,2,2,2,2,0.9181472123519177,0.05082629026168278,143607.5,5566.666666666667,2,227.0,0,High Risk
80000,26,2,1,2,0,0,0,0,0,0,0.3665204184947688,0.10230876786140572,27640.5,2416.6666666666665,0,444.0,1,Medium Risk
380000,36,1,1,2,0,0,0,0,0,0,0.18142846992507913,0.11603620329542817,62809.666666666664,4750.0,0,482.0,0,Low Risk
180000,31,1,1,2,-2,-2,-2,-2,-2,-2,0.01627768734618141,1.1258955987717503,4254.0,4868.333333333333,-2,461.0,0,Low Risk
280000,40,1,3,1,2,0,0,0,0,0,0.6364977267938329,0.05611011048080754,187303.66666666666,8052.0,2,285.0,1,High Risk
20000,40,1,3,2,0,0,0,2,2,0,0.6597170141492925,0.09381630797211277,14053.166666666666,955.0,2,332.0,0,High Risk
200000,34,2,2,2,0,0,0,-1,-1,-1,1.0268048659756701,0.02680132253619201,93491.33333333333,31455.333333333332,0,486.0,0,Low Risk
50000,29,2,1,2,2,0,0,2,0,0,1.00919981600368,0.0416154730292101,39444.666666666664,2250.0,2,243.0,0,High Risk
200000,43,2,3,1,1,2,0,0,0,0,0.597157014214929,0.0,123553.5,4500.0,2,351.0,1,High Risk
150000,43,1,2,1,0,0,0,0,0,0,0.596582689448737,0.0560515817586519,83095.66666666667,4526.833333333333,0,452.0,0,Low Risk
400000,50,2,2,2,-1,-1,2,-1,-1,-1,0.03996490008774978,0.27265903546631637,4347.333333333333,1579.1666666666667,2,381.0,0,Medium Risk
220000,34,2,2,1,-1,-1,-1,-1,-1,-1,0.001759082913259485,2.7989690721649483,767.6666666666666,791.0,-1,432.0,0,Medium Risk
150000,49,1,1,1,-2,-2,-2,-2,-2,-2,0.7423150512329918,0.053884633000745405,54247.0,1725.5,-2,411.0,0,Medium Risk
40000,24,2,1,2,0,0,0,0,2,0,0.8806029849253769,0.05487424061772554,36989.0,1588.8333333333333,2,358.0,1,High Risk
50000,41,1,3,1,0,0,2,2,2,2,0.1123977520449591,7.489770503469134,41197.5,8316.666666666666,2,368.0,0,High Risk
390000,39,2,1,1,-2,-2,-2,-2,-2,-2,0.12414583552349866,0.04130695196001487,92159.33333333333,26946.333333333332,-2,495.0,0,Low Risk
50000,49,1,2,3,0,0,0,0,2,0,0.4856302873942521,0.061771609768150555,22230.833333333332,1191.6666666666667,2,360.0,0,High Risk
80000,36,2,2,1,0,0,0,0,0,0,0.9749628129648379,0.047436505596225594,77105.5,3516.6666666666665,0,442.0,0,Medium Risk
170000,26,2,1,2,0,0,0,0,0,0,0.13341097993541215,0.08817953353026763,11335.833333333334,1553.3333333333333,0,454.0,0,Low Risk
360000,39,2,2,1,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,1,348.0,1,High Risk
150000,28,2,2,2,0,0,0,0,0,0,0.17092552716315224,0.078003120124805,15740.166666666666,1825.0,0,454.0,0,Low Risk
50000,36,2,2,1,2,2,2,0,0,2,0.05179896402071959,0.9486684677730606,4811.833333333333,1002.5,2,251.0,0,High Risk
50000,23,2,3,2,2,0,0,0,0,0,0.9382412351752965,0.04130963038751759,35737.0,1173.0,2,246.0,0,High Risk
30000,22,2,3,2,-1,-1,0,-1,0,-1,0.0,39.069005847953214,13901.5,14261.666666666666,0,461.0,0,Low Risk
100000,27,2,2,2,0,0,0,0,0,0,0.3776662233377666,0.04734166490150392,32749.666666666668,1376.6666666666667,0,444.0,0,Medium Risk
340000,39,1,2,1,0,0,0,0,0,0,0.4371281260937468,0.02691337258200168,120778.0,3833.3333333333335,0,455.0,0,Low Risk
220000,36,2,2,1,2,2,2,0,0,0,0.8896550470225135,0.04189530261692366,190709.83333333334,8850.0,2,271.0,1,High Risk
290000,38,2,2,1,0,0,0,0,0,0,0.49710173413195125,0.04162013304569197,151788.33333333334,5835.0,0,452.0,0,Low Risk
60000,41,2,3,2,0,0,0,0,0,0,0.9384676922051299,0.05327650506126798,49692.666666666664,2735.3333333333335,0,442.0,0,Medium Risk
30000,47,2,2,1,1,2,0,0,0,0,0.7902736575447485,0.0,24241.666666666668,953.3333333333334,2,295.0,0,High Risk
400000,40,2,3,1,-1,-1,0,-1,-1,-2,0.06758733103167242,1.0432016570498595,21305.833333333332,18522.666666666668,0,501.0,0,Low Risk
180000,36,2,1,1,-2,-2,-2,-2,-2,-2,0.015811023272092932,0.7348085704250088,3253.1666666666665,2964.5,-2,457.0,0,Low Risk
110000,42,1,2,1,-2,-2,-2,-2,-2,-1,0.9139371460259452,0.036584274133386385,76043.16666666667,11770.0,-1,459.0,0,Low Risk
210000,45,1,2,1,0,0,0,0,0,0,0.39476954871643466,0.04600557277782469,66444.16666666667,2461.6666666666665,0,452.0,0,Low Risk
470000,39,1,1,1,-1,0,0,0,0,0,0.16905283180248554,0.02955094643576319,52539.333333333336,2125.3333333333335,0,452.0,0,Low Risk
30000,24,2,2,2,1,2,2,0,0,0,0.8896370120995967,0.07493162489228579,27916.0,1266.6666666666667,2,292.0,0,High Risk
280000,31,2,1,2,-2,-2,-2,-2,-2,-2,0.005564265841907707,0.0,532.8333333333334,339.6666666666667,-2,419.0,0,Medium Risk
120000,23,2,2,2,0,0,0,0,0,0,0.8393846717944017,0.04292748788817409,66638.66666666667,2201.0,0,413.0,1,Medium Risk
230000,29,2,1,2,0,0,-1,-1,0,0,0.053886722231642474,0.16958450988301735,8930.5,3350.3333333333335,0,478.0,0,Low Risk
200000,53,2,2,1,-1,-1,-1,-1,-2,-1,0.025294873525632373,0.0,11459.166666666666,10616.0,-1,444.0,0,Medium Risk
250000,35,2,2,2,0,0,0,0,0,0,0.9668401326394694,0.030950056265307474,220163.66666666666,7915.333333333333,0,459.0,0,Low Risk
10000,27,2,1,2,2,0,0,2,0,0,0.6099390060993901,0.20996557941321095,8607.833333333334,967.5,2,222.0,1,High Risk
100000,39,2,2,1,-2,-2,-2,-2,-2,-2,0.01883981160188398,0.0,314.0,0.0,-2,405.0,0,Medium Risk
280000,34,1,1,2,0,0,0,0,0,0,0.8973789379323646,0.05969721572185873,208193.83333333334,38735.0,0,483.0,0,Low Risk
20000,23,1,2,2,1,2,0,0,0,0,0.8922053897305134,0.0,18550.0,1125.0,2,303.0,0,High Risk
90000,32,2,2,1,0,0,0,0,0,0,0.7583026855257163,0.034989523656024264,44560.833333333336,1750.0,0,427.0,0,Medium Risk
200000,38,1,2,1,2,2,2,2,0,0,0.511357443212784,0.04888875851886617,101828.66666666667,4250.0,2,257.0,1,High Risk
50000,29,1,2,2,1,2,0,0,0,0,0.992220155596888,0.0,49347.666666666664,705.3333333333334,2,313.0,0,High Risk
110000,28,2,2,2,1,2,0,0,0,2,1.0235997854564958,0.0,110899.5,3416.6666666666665,2,329.0,1,High Risk
90000,54,2,3,1,3,2,2,2,2,0,0.9580782435750714,0.017395539783599485,87862.16666666667,3216.6666666666665,3,220.0,1,High Risk
320000,40,1,1,1,-1,-1,-1,-1,-1,-1,0.025749919531501464,0.999878655502973,10723.166666666666,10964.833333333334,-1,460.0,0,Low Risk
70000,42,1,1,1,0,0,0,0,0,0,1.0179140297995743,0.03929493656674526,71044.16666666667,2848.3333333333335,0,445.0,1,Medium Risk
100000,32,2,2,2,2,0,0,0,2,2,0.5033149668503315,0.05960304372876642,55906.166666666664,2883.3333333333335,2,249.0,0,High Risk
490000,50,1,1,1,-1,-1,-1,-1,-1,-1,0.0364978846981945,0.38221973720995245,5975.5,4250.0,-1,463.0,1,Low Risk
20000,34,2,2,2,0,-1,-1,-2,-2,-2,0.8744062796860157,0.17592910234419668,3427.6666666666665,6793.333333333333,0,434.0,0,Medium Risk
100000,49,2,3,1,0,0,0,0,0,0,0.4108758912410876,0.04867482781279661,41737.0,2170.5,0,415.0,0,Medium Risk
80000,29,1,2,2,-1,0,0,0,0,0,0.6012174847814402,0.04326493274288447,48045.333333333336,1944.1666666666667,0,413.0,0,Medium Risk
80000,30,1,2,2,2,2,2,2,2,2,0.913901076236547,0.045134994665864264,75427.33333333333,3213.3333333333335,2,221.0,0,High Risk
50000,36,1,1,2,2,2,0,0,0,0,0.9191816163676726,0.0,39356.833333333336,1227.0,2,250.0,1,High Risk
400000,26,2,2,2,0,0,0,0,0,0,0.1861620345949135,0.048344210780759005,56860.666666666664,1852.5,0,462.0,0,Low Risk
30000,59,1,2,1,0,0,0,0,0,0,0.6681110629645678,0.07637814916438014,18028.833333333332,637.6666666666666,0,396.0,0,Medium Risk
450000,38,2,2,1,0,0,0,0,0,0,0.19519067735405032,0.06830834386420301,67624.5,31166.666666666668,0,509.0,0,Low Risk
280000,37,2,2,1,0,0,0,0,0,0,0.9029039182002921,0.04196744655182644,161088.0,7619.166666666667,0,452.0,1,Low Risk
220000,29,2,2,2,0,0,0,0,0,0,0.9879273276030563,0.018541864124483543,84131.5,2420.3333333333335,0,428.0,0,Medium Risk
30000,42,2,2,1,0,0,0,0,0,0,0.3266891103629879,0.1224239951030402,12299.5,1778.8333333333333,0,433.0,1,Medium Risk
240000,41,2,2,1,-2,-2,-2,-2,-2,-2,0.022358240173999275,0.0,3344.6666666666665,3506.8333333333335,-2,447.0,0,Medium Risk
360000,29,2,2,1,1,-1,2,-1,-1,-1,0.0,1133.862499999982,414.0,515.6666666666666,2,328.0,0,High Risk
210000,27,2,3,1,0,0,-2,-1,-1,-2,0.022380845805496163,0.0,951.3333333333334,168.0,0,429.0,0,Medium Risk
470000,35,2,2,1,0,0,0,0,0,0,0.13803162120931659,0.03861212158579444,60088.833333333336,2553.5,0,489.0,0,Low Risk
140000,26,2,2,2,0,0,0,0,0,0,1.3030192641481133,0.055951760997670276,105811.83333333333,4740.666666666667,0,454.0,0,Low Risk
50000,45,1,3,3,-1,0,-1,-1,-1,-1,0.4815303693926121,0.041531688678461666,10274.5,3165.5,0,431.0,0,Medium Risk
130000,43,2,3,1,3,2,2,2,2,2,0.14680656302643827,0.0,20143.166666666668,1033.3333333333333,3,211.0,1,High Risk
200000,36,1,1,2,-1,-1,-1,-1,-1,-1,0.0019799901000494995,0.9974811083123426,396.0,396.0,-1,428.0,0,Medium Risk
40000,28,2,2,1,1,2,2,2,2,0,0.6936326591835205,0.07207986448985476,22930.666666666668,1000.0,2,280.0,1,High Risk
320000,37,2,2,2,-2,-2,-2,-2,-2,-2,0.0,0.0,67622.5,85755.83333333333,-2,474.0,0,Low Risk
470000,38,1,1,1,0,0,0,0,0,0,0.33288014280820677,0.0353200600811735,155605.5,6151.5,0,485.0,0,Low Risk
130000,29,2,1,2,-2,-2,-2,-2,-2,-2,0.0,0.0,285.8333333333333,385.8333333333333,-2,409.0,1,Medium Risk
30000,22,2,2,1,1,2,2,2,2,0,0.9345355154828172,0.06223696412012269,28806.333333333332,1253.1666666666667,2,262.0,0,High Risk
260000,43,1,2,1,0,0,0,0,0,0,0.38277929700270386,0.035308066396045175,72222.0,12070.666666666666,0,504.0,0,Low Risk
290000,32,2,2,1,0,0,0,0,0,0,0.26965424257157733,0.047313972967097606,78850.66666666667,3216.6666666666665,0,478.0,0,Low Risk
140000,30,1,2,2,-1,-1,-1,-1,-1,-1,0.002328554796037171,0.9969418960244648,326.0,326.0,-1,432.0,1,Medium Risk
350000,38,2,3,1,-2,-2,-1,0,0,0,0.0010342827591921166,2.1818181818181817,4573.833333333333,2279.1666666666665,0,439.0,0,Medium Risk
70000,23,2,2,2,-1,-1,-1,0,0,0,0.026042485107355608,0.1787280701754386,5081.666666666667,1664.6666666666667,0,417.0,0,Medium Risk
